#FILE	SEQUENCE	PRODUCT	START	END	STRAND
A287	1003	MITEEc1_IS630_unknown	31444	31566	-
A287	1003	MITEEc1_IS630_unknown	53388	53510	-
A287	1005	MITEEc1_IS630_unknown	46800	46921	-
A287	1046	MITEEc1_IS630_unknown	13327	13449	+
A287	1057	IS1203_IS3_IS51	1	1188	-
A287	1058	IS1203_IS3_IS51	1	1188	-
A287	106	IS1H_IS1_unknown	41913	42676	+
A287	1069	IS1A_IS1_unknown	1368	2102	+
A287	1073	IS4_IS4_IS4	306746	308171	-
A287	1074	IS609_IS200/IS605_IS605	70738	72322	-
A287	1075	IS5075_IS110_IS1111	5060	6386	+
A287	1077	IS1203_IS3_IS51	1	1296	+
A287	1080	IS50R_IS4_IS50	215	1660	+
A287	1085	IS30_IS30_unknown	1	1221	+
A287	1085	IS91_IS91_unknown	1248	2759	+
A287	1086	ISEc17_IS3_IS3	1	1214	+
A287	1087	IS911_IS3_IS3	5204	6446	+
A287	1087	IS1F_IS1_unknown	15121	15888	+
A287	424	ISEc23_IS66_unknown	77	2587	-
A287	967	IS1294_IS91_unknown	1	1472	+
A287	967	IS1294_IS91_unknown	5392	6863	-
A287	981	ISEc38_ISL3_unknown	1886	3607	+
A287	990	MITEEc1_IS630_unknown	113061	113179	+
A288	562	IS5_IS5_IS5	87	1281	-
A288	562	IS100kyp_IS21_unknown	2405	4358	+
A288	564	IS30_IS30_unknown	115125	116345	-
A288	569	IS1H_IS1_unknown	41923	42597	+
A288	580	IS3_IS3_IS3	102812	104069	+
A288	592	ISEc8_IS66_unknown	3869	5938	-
A288	599	IS3_IS3_IS3	30080	31337	+
A288	602	IS609_IS200/IS605_IS605	63492	65045	-
A288	607	ISKox3_ISL3_unknown	20853	22168	-
A288	626	IS100kyp_IS21_unknown	3	1956	+
A288	627	IS100kyp_IS21_unknown	3	1956	+
A288	629	ISKox3_ISL3_unknown	8	1323	-
A288	630	ISKox3_ISL3_unknown	8	1323	-
A288	632	ISVsa3_IS91_unknown	1	845	+
A288	632	ISAba1_IS4_IS10	2231	3410	+
A288	632	ISEc59_IS6_unknown	5802	6692	+
A288	633	ISVsa3_IS91_unknown	223	1199	-
A288	633	ISVsa3_IS91_unknown	4507	5351	-
A288	634	ISVsa3_IS91_unknown	223	1067	-
A288	634	IS1006_IS6_unknown	1068	1886	+
A288	636	IS3_IS3_IS3	1	1258	+
A288	637	IS3_IS3_IS3	1	1258	+
A288	638	IS3_IS3_IS3	1	1258	+
A288	638	MITEEc1_IS630_unknown	76425	76547	-
A288	639	IS3_IS3_IS3	1	1258	-
A288	649	IS609_IS200/IS605_IS605	178333	179970	+
A288	650	ISEc38_ISL3_unknown	928	2649	+
A288	657	MITEEc1_IS630_unknown	127739	127860	+
A288	658	MITEEc1_IS630_unknown	13400	13522	+
A288	659	MITEEc1_IS630_unknown	65044	65164	-
A288	663	IS609_IS200/IS605_IS605	3	1640	-
A288	669	IS100kyp_IS21_unknown	3121	5074	+
A288	677	IS609_IS200/IS605_IS605	65727	67390	-
A288	680	MITEEc1_IS630_unknown	93473	93595	-
A288	680	MITEEc1_IS630_unknown	115417	115539	-
A288	681	ISKox3_ISL3_unknown	1	1316	+
A288	682	MITEEc1_IS630_unknown	200030	200148	+
A288	682	IS1A_IS1_unknown	329634	330368	+
A289	1000	ISCro1_IS66_unknown	194	2892	-
A289	1001	ISEc22_IS66_unknown	1769	4223	-
A289	1002	IS26_IS6_unknown	13589	14408	-
A289	1003	IS1414_IS256_unknown	9825	11139	-
A289	1004	MITEEc1_IS630_unknown	69117	69238	-
A289	1011	ISEc30_IS1_unknown	37127	37891	-
A289	1013	IS1414_IS256_unknown	1	1315	+
A289	1014	IS1414_IS256_unknown	1	1315	-
A289	1016	IS3411_IS3_IS51	1	1310	+
A289	1017	IS3411_IS3_IS51	1	1310	+
A289	1018	IS3411_IS3_IS51	1	1294	-
A289	1019	IS3411_IS3_IS51	1	1294	-
A289	1024	MITEEc1_IS630_unknown	29961	30083	-
A289	1024	IS1414_IS256_unknown	44119	45433	+
A289	1025	ISKpn26_IS5_IS5	9783	10978	+
A289	1036	IS186B_IS4_IS231	202321	203659	-
A289	1037	ISEc22_IS66_unknown	20597	23051	+
A289	1038	IS26_IS6_unknown	1	820	-
A289	1039	IS26_IS6_unknown	1	820	-
A289	1039	IS26_IS6_unknown	2781	3600	-
A289	1040	IS26_IS6_unknown	1	820	-
A289	1040	IS186B_IS4_IS231	2640	3978	+
A289	1041	IS26_IS6_unknown	1	820	+
A289	1041	IS6100_IS6_unknown	4053	4932	-
A289	1045	IS3411_IS3_IS51	31978	33287	-
A289	1049	ISEc22_IS66_unknown	2	2456	+
A289	1049	ISKox3_ISL3_unknown	47435	48750	-
A289	1051	IS186B_IS4_IS231	3	1341	+
A289	1053	IS186B_IS4_IS231	3	1341	+
A289	1054	IS186B_IS4_IS231	4	1342	-
A289	1056	ISSd1_IS3_IS3	4600	5846	-
A289	1056	ISEc52_IS3_IS3	10005	11246	+
A289	1060	ISEc76_IS110_IS1111	717	2084	+
A289	1060	IS26_IS6_unknown	2459	3278	+
A289	1074	IS26_IS6_unknown	3579	4398	-
A289	1081	ISEc26_ISAs1_unknown	4755	5958	+
A289	1082	MITEEc1_IS630_unknown	52419	52541	-
A289	1082	IS26_IS6_unknown	60977	61796	+
A289	1093	IS1H_IS1_unknown	9254	10016	-
A289	1096	IS186B_IS4_IS231	69028	70366	-
A289	1098	ISEc9_IS1380_unknown	103774	105429	+
A289	1098	IS26_IS6_unknown	106537	107356	+
A289	1101	ISKox3_ISL3_unknown	105074	106389	-
A289	1102	IS186B_IS4_IS231	186113	187451	+
A289	1104	ISEc38_ISL3_unknown	2615	4337	-
A289	1104	ISEc8_IS66_unknown	13719	15788	-
A289	1107	MITEEc1_IS630_unknown	65331	65451	-
A289	1111	ISKox3_ISL3_unknown	52460	53775	+
A289	983	ISKox3_ISL3_unknown	1	1316	-
A289	983	ISKox3_ISL3_unknown	47605	48920	-
A289	993	ISEc22_IS66_unknown	43256	45710	+
A289	994	MITEEc1_IS630_unknown	73923	74045	-
A289	997	IS1294_IS91_unknown	550	2237	+
A289	997	IS26_IS6_unknown	2433	3252	-
A28	233	MITEEc1_IS630_unknown	92557	92678	+
A28	612	ISEc26_ISAs1_unknown	1740	2942	+
A28	663	IS621_IS110_unknown	7394	8748	-
A28	669	IS2_IS3_IS2	24966	26040	+
A28	675	ISCfr6_IS3_IS3	35669	36919	-
A28	675	IS3_IS3_IS3	36920	38177	-
A28	678	ISSd1_IS3_IS3	410	1673	+
A28	678	ISKpn60_IS110_unknown	4501	5874	-
A28	682	IS621_IS110_unknown	81890	83175	-
A28	685	IS2_IS3_IS2	42547	43621	+
A28	693	IS621_IS110_unknown	10022	11331	+
A28	695	IS621_IS110_unknown	55248	56626	-
A28	698	ISEc12_IS21_unknown	1	2581	-
A28	699	ISEc12_IS21_unknown	1	2581	-
A28	700	ISEc12_IS21_unknown	1	2581	-
A28	701	ISEc12_IS21_unknown	1	2581	+
A28	702	ISEc12_IS21_unknown	1	2581	+
A28	706	IS609_IS200/IS605_IS605	289043	290756	-
A28	707	IS621_IS110_unknown	103083	104462	-
A28	709	IS3_IS3_IS3	1	1258	-
A28	710	IS3_IS3_IS3	1	1258	-
A28	711	IS3_IS3_IS3	1	1258	+
A28	711	IS621_IS110_unknown	110187	111514	+
A28	713	IS621_IS110_unknown	111354	112666	+
A28	715	ISEc12_IS21_unknown	1737	4317	-
A28	720	IS26_IS6_unknown	48480	49299	+
A28	723	IS26_IS6_unknown	1	820	+
A28	723	IS26_IS6_unknown	5207	6026	-
A28	724	IS26_IS6_unknown	1	820	+
A28	725	IS26_IS6_unknown	1	820	-
A28	725	IS26_IS6_unknown	2737	3556	+
A28	732	IS100kyp_IS21_unknown	4692	6645	-
A28	734	ISEc38_ISL3_unknown	3569	5290	+
A28	734	IS621_IS110_unknown	147396	148716	+
A28	738	IS621_IS110_unknown	1	1293	-
A28	738	IS621_IS110_unknown	80049	81376	+
A28	739	IS621_IS110_unknown	1	1320	-
A28	739	IS621_IS110_unknown	62096	63388	+
A28	740	IS621_IS110_unknown	1	1322	-
A28	740	IS621_IS110_unknown	77706	79085	-
A28	741	IS621_IS110_unknown	1	1324	-
A28	741	IS621_IS110_unknown	21143	22470	+
A28	742	IS621_IS110_unknown	1	1354	+
A28	742	IS621_IS110_unknown	55788	57070	-
A28	743	IS621_IS110_unknown	1	1284	+
A28	744	IS621_IS110_unknown	1	1284	+
A28	744	MITEEc1_IS630_unknown	2417	2535	+
A28	745	IS621_IS110_unknown	1	1283	+
A28	745	MITEEc1_IS630_unknown	27916	28038	+
A28	746	IS609_IS200/IS605_IS605	3	1639	-
A28	746	IS621_IS110_unknown	76735	78087	-
A28	747	IS609_IS200/IS605_IS605	3	1639	-
A28	748	IS609_IS200/IS605_IS605	1	1714	+
A28	751	IS2_IS3_IS2	1	1331	+
A28	751	IS629_IS3_IS51	13646	14955	-
A28	755	MITEEc1_IS630_unknown	64068	64188	-
A28	755	IS621_IS110_unknown	98948	100230	-
A28	756	ISEc32_IS110_unknown	2091	3270	+
A28	756	IS1A_IS1_unknown	7763	8530	-
A28	757	IS2_IS3_IS2	24228	25302	+
A28	759	IS1H_IS1_unknown	41924	42687	+
A28	760	IS1F_IS1_unknown	9466	10232	+
A28	760	ISEc8_IS66_unknown	13765	15834	-
A28	761	IS621_IS110_unknown	1	1293	-
A28	761	ISEc12_IS21_unknown	149755	152335	+
A290	1000	IS3_IS3_IS3	18490	19702	+
A290	1002	IS102_IS5_IS903	1507	2562	+
A290	1007	ISEc38_ISL3_unknown	822	2543	-
A290	1012	ISEc30_IS1_unknown	1568	2332	-
A290	1016	IS609_IS200/IS605_IS605	2	1749	-
A290	1036	IS3_IS3_IS3	88978	90190	+
A290	1040	IS186B_IS4_IS231	69028	70366	-
A290	1044	MITEEc1_IS630_unknown	69247	69368	-
A290	1052	ISKpn60_IS110_unknown	80155	81528	-
A290	1052	IS682_IS66_unknown	86464	88996	+
A290	1053	IS186B_IS4_IS231	3	1341	-
A290	1054	IS186B_IS4_IS231	3	1341	-
A290	1054	IS903B_IS5_IS903	38431	39486	-
A290	1054	ISEc30_IS1_unknown	43839	44604	-
A290	1059	MITEEc1_IS630_unknown	40889	41011	+
A290	1061	ISSd1_IS3_IS3	66519	67722	+
A290	1061	ISEc45_IS110_IS1111	83077	84522	+
A290	1061	ISEc22_IS66_unknown	84523	86751	-
A290	1064	IS186B_IS4_IS231	3	1341	+
A290	1066	IS609_IS200/IS605_IS605	1	1664	+
A290	539	MITEEc1_IS630_unknown	10729	10851	+
A290	77	ISCfr1_IS1182_unknown	3682	5299	+
A290	903	IS3_IS3_IS3	50299	51552	-
A290	906	IS186B_IS4_IS231	3	1341	+
A290	907	IS186B_IS4_IS231	3	1341	+
A290	908	IS186B_IS4_IS231	3	1341	+
A290	910	IS186B_IS4_IS231	3	1341	-
A290	921	ISEc23_IS66_unknown	2	2533	+
A290	927	IS3_IS3_IS3	1	1254	+
A290	928	IS3_IS3_IS3	1	1213	-
A290	929	IS3_IS3_IS3	1	1213	-
A290	940	IS3_IS3_IS3	21253	22506	-
A290	943	IS609_IS200/IS605_IS605	80945	82692	+
A290	962	ISVsa3_IS91_unknown	670	1646	-
A290	965	IS4321R_IS110_IS1111	1655	2981	-
A290	969	IS186B_IS4_IS231	11027	12365	-
A290	971	IS609_IS200/IS605_IS605	40377	42040	-
A290	978	IS1203_IS3_IS51	1127	2422	+
A291	600	IS150_IS3_IS150	36600	38042	+
A291	608	IS150_IS3_IS150	1	1443	+
A291	617	IS4321_IS110_IS1111	6825	8151	+
A291	620	ISEc31_IS3_IS3	5448	6705	-
A291	623	ISKpn26_IS5_IS5	6168	7363	+
A291	625	IS609_IS200/IS605_IS605	235701	237447	+
A291	632	ISEc31_IS3_IS3	1	1258	-
A291	632	ISEc60_IS4_IS10	15379	16670	+
A291	633	ISEc31_IS3_IS3	2	1259	+
A291	635	MITEEc1_IS630_unknown	189656	189778	-
A291	642	MITEEc1_IS630_unknown	14784	14906	+
A291	642	MITEEc1_IS630_unknown	78815	78936	+
A291	647	IS1397_IS3_IS150	19984	21415	+
A291	648	IS1397_IS3_IS150	1371	2802	-
A291	656	ISEc42_IS200/IS605_IS1341	6397	7687	+
A291	656	IS1397_IS3_IS150	62361	63792	-
A291	657	ISEc31_IS3_IS3	3648	4905	+
A291	666	MITEEc1_IS630_unknown	72546	72668	+
A291	666	IS200C_IS200/IS605_IS200	145873	146582	+
A291	668	ISCfr6_IS3_IS3	200909	202165	-
A291	669	ISEc8_IS66_unknown	3876	6317	+
A291	671	IS150_IS3_IS150	3	1445	-
A291	671	MITEEc1_IS630_unknown	148277	148399	+
A291	672	IS1397_IS3_IS150	427637	429068	+
A292	180	IS4_IS4_IS4	5521	6947	+
A292	781	IS200C_IS200/IS605_IS200	47643	48351	+
A292	788	IS30_IS30_unknown	253218	254438	+
A292	790	ISSen1_IS3_IS3	1	1248	-
A292	792	ISSen1_IS3_IS3	1	1312	+
A292	792	IS200C_IS200/IS605_IS200	98819	99527	-
A292	793	IS630_IS630_unknown	2616	3725	-
A292	796	IS1203_IS3_IS51	11839	13148	-
A292	796	IS2_IS3_IS2	16626	17956	+
A292	804	IS903_IS5_IS903	1	1057	+
A292	805	IS903_IS5_IS903	1	1057	+
A292	806	IS903_IS5_IS903	1	1057	+
A292	806	IS200C_IS200/IS605_IS200	6992	7700	-
A292	809	IS903_IS5_IS903	1	1057	-
A292	811	ISEc38_ISL3_unknown	6728	8441	-
A292	811	ISEc39_IS256_unknown	15076	16378	-
A292	811	ISEc22_IS66_unknown	20131	22584	-
A292	813	MITEEc1_IS630_unknown	60486	60608	-
A292	820	ISEc22_IS66_unknown	1	2454	+
A292	821	ISEc22_IS66_unknown	1	2454	-
A292	821	IS100kyp_IS21_unknown	36200	38068	+
A292	826	IS903_IS5_IS903	1913	2969	-
A292	827	IS30_IS30_unknown	3	1223	+
A292	828	IS200C_IS200/IS605_IS200	5	713	+
A292	828	IS903_IS5_IS903	49154	50210	+
A292	829	IS200C_IS200/IS605_IS200	5	713	+
A292	829	IS200C_IS200/IS605_IS200	51601	52309	+
A292	830	IS200C_IS200/IS605_IS200	5	713	+
A292	831	IS200C_IS200/IS605_IS200	5	713	+
A292	831	IS200C_IS200/IS605_IS200	43948	44656	+
A292	834	IS200C_IS200/IS605_IS200	1	709	-
A292	834	IS200C_IS200/IS605_IS200	1574	2282	-
A292	835	IS200C_IS200/IS605_IS200	20240	20948	-
A292	840	IS26_IS6_unknown	3585	4404	-
A292	841	IS26_IS6_unknown	1	820	-
A292	841	IS1294_IS91_unknown	2146	3833	+
A292	842	IS26_IS6_unknown	1	820	+
A292	842	IS26_IS6_unknown	9218	10037	-
A292	843	IS26_IS6_unknown	1	820	+
A292	843	ISCfr1_IS1182_unknown	10421	12037	-
A292	847	MITEEc1_IS630_unknown	54732	54854	-
A292	847	IS903_IS5_IS903	102100	103156	+
A292	851	IS100kyp_IS21_unknown	9292	11160	+
A292	852	IS100kyp_IS21_unknown	1	1869	-
A292	854	ISEc38_ISL3_unknown	5213	6934	+
A292	854	IS903_IS5_IS903	11622	12678	+
A292	858	IS200C_IS200/IS605_IS200	56477	57185	+
A292	866	ISPrst2_IS5_IS427	33369	34236	-
A292	866	IS200C_IS200/IS605_IS200	131076	131784	+
A292	874	IS30_IS30_unknown	12735	13955	+
A292	876	IS2_IS3_IS2	3	1341	-
A292	886	IS903_IS5_IS903	1	1057	+
A292	886	ISSen1_IS3_IS3	136541	137788	+
A292	889	IS200C_IS200/IS605_IS200	606399	607107	+
A292	890	ISEc47_IS66_unknown	9810	11898	+
A292	892	ISEc15_IS3_IS51	7461	8690	+
A292	892	IS903_IS5_IS903	26318	27374	+
A292	893	IS186B_IS4_IS231	13722	15060	+
A292	895	IS200C_IS200/IS605_IS200	1	709	-
A292	895	IS200C_IS200/IS605_IS200	217907	218615	-
A292	896	ISSen1_IS3_IS3	1	1312	+
A292	898	ISEc22_IS66_unknown	46778	49231	+
A292	899	IS200C_IS200/IS605_IS200	5	713	+
A292	899	IS903_IS5_IS903	15468	16524	+
A292	900	IS200C_IS200/IS605_IS200	1	709	-
A292	901	IS200C_IS200/IS605_IS200	1	709	-
A292	902	MITEEc1_IS630_unknown	151926	152047	+
A292	904	IS903_IS5_IS903	1	1057	-
A292	904	MITEEc1_IS630_unknown	157576	157698	+
A292	905	ISSen1_IS3_IS3	42689	44000	-
A293	1241	ISEc8_IS66_unknown	1	2070	+
A293	1247	MITEEc1_IS630_unknown	22046	22166	-
A293	1248	ISEc12_IS21_unknown	1	2581	-
A293	1275	MITEEc1_IS630_unknown	31234	31356	+
A293	1280	IS3_IS3_IS3	31144	32356	+
A293	1284	IS5075_IS110_IS1111	2242	3568	+
A293	1287	IS6100_IS6_unknown	3697	4576	-
A293	1296	MITEEc1_IS630_unknown	46782	46903	-
A293	1297	ISEc38_ISL3_unknown	5898	7617	-
A293	1301	ISEc12_IS21_unknown	13610	16190	-
A293	1305	IS50R_IS4_IS50	693	2138	+
A293	1311	IS3_IS3_IS3	1	1254	+
A293	1312	IS3_IS3_IS3	1	1254	+
A293	1345	ISEc12_IS21_unknown	2166	4746	+
A293	1356	IS30_IS30_unknown	230170	231390	-
A293	1360	MITEEc1_IS630_unknown	211146	211264	-
A293	1361	IS100kyp_IS21_unknown	20409	22362	+
A293	1362	MITEEc1_IS630_unknown	79103	79225	-
A293	1367	MITEEc1_IS630_unknown	93356	93478	-
A293	1367	MITEEc1_IS630_unknown	115300	115422	-
A293	1369	IS629_IS3_IS51	19177	20472	+
A293	1371	IS3_IS3_IS3	105135	106347	+
A293	1373	ISVsa3_IS91_unknown	2743	3719	+
A293	1374	ISEc9_IS1380_unknown	11305	12960	-
A293	1376	IS1A_IS1_unknown	56512	57246	-
A293	964	ISApl1_IS30_unknown	1	923	-
A293	987	IS1H_IS1_unknown	75	749	-
A294	157	IS1247_IS1380_unknown	1082	2752	+
A294	793	IS150_IS3_IS150	15110	16552	+
A294	794	IS150_IS3_IS150	1	1443	-
A294	795	IS150_IS3_IS150	1	1443	+
A294	796	IS150_IS3_IS150	1	1443	+
A294	796	IS609_IS200/IS605_IS605	2430	4067	+
A294	797	IS150_IS3_IS150	1	1443	+
A294	797	IS1H_IS1_unknown	27402	28165	+
A294	800	ISEsa1_ISNCY_IS1202	7326	8921	+
A294	800	ISEsa2_IS110_unknown	8922	10414	+
A294	807	IS10L_IS4_IS10	1	1329	-
A294	807	IS150_IS3_IS150	15624	17066	+
A294	808	IS10L_IS4_IS10	1	1329	-
A294	808	IS10L_IS4_IS10	24124	25452	-
A294	809	IS10L_IS4_IS10	1	1329	-
A294	809	IS621_IS110_unknown	57508	58798	-
A294	811	IS10L_IS4_IS10	1	1329	-
A294	812	IS10L_IS4_IS10	1	1329	+
A294	813	IS10L_IS4_IS10	1	1329	+
A294	814	IS10L_IS4_IS10	1	1329	+
A294	814	ISEc52_IS3_IS3	4359	5608	-
A294	815	IS10L_IS4_IS10	1	1329	+
A294	819	ISCfr8_IS21_unknown	300	2696	+
A294	822	IS10L_IS4_IS10	63733	65061	+
A294	826	IS3_IS3_IS3	32493	33750	-
A294	831	IS621_IS110_unknown	23243	24535	+
A294	836	IS10L_IS4_IS10	22476	23804	-
A294	842	IS621_IS110_unknown	7458	8771	-
A294	847	ISEc52_IS3_IS3	1126	2375	+
A294	859	IS621_IS110_unknown	255435	256807	-
A294	869	IS3_IS3_IS3	1	1258	+
A294	870	IS3_IS3_IS3	1	1258	+
A294	870	ISEc52_IS3_IS3	24693	25942	-
A294	871	IS3_IS3_IS3	1	1258	+
A294	872	IS3_IS3_IS3	1	1258	-
A294	872	IS3_IS3_IS3	3608	4865	+
A294	873	IS3_IS3_IS3	1	1258	-
A294	876	ISCro1_IS66_unknown	4650	7348	+
A294	878	IS3_IS3_IS3	1905	3162	+
A294	879	IS10L_IS4_IS10	39835	41163	+
A294	880	IS621_IS110_unknown	1	1382	+
A294	880	IS3_IS3_IS3	237063	238320	-
A294	881	IS621_IS110_unknown	1	1287	+
A294	883	IS621_IS110_unknown	1	1374	+
A294	883	ISEc52_IS3_IS3	64184	65433	+
A294	884	IS621_IS110_unknown	1	1364	+
A294	884	IS621_IS110_unknown	76441	77768	+
A294	885	IS621_IS110_unknown	1	1328	-
A294	885	IS621_IS110_unknown	43794	45166	-
A294	886	IS621_IS110_unknown	1	1321	-
A294	886	MITEEc1_IS630_unknown	2481	2603	-
A294	887	IS621_IS110_unknown	1	1322	-
A294	887	IS621_IS110_unknown	225053	226345	+
A294	888	IS621_IS110_unknown	1	1315	-
A294	889	IS621_IS110_unknown	1	1289	-
A294	890	ISEc52_IS3_IS3	1	1250	+
A294	891	ISEc52_IS3_IS3	1	1250	+
A294	891	IS609_IS200/IS605_IS605	160600	162237	+
A294	892	ISEc52_IS3_IS3	1	1250	+
A294	893	ISEc52_IS3_IS3	1	1250	+
A294	893	ISEc32_IS110_unknown	1251	2384	+
A294	895	ISEc52_IS3_IS3	1	1250	-
A294	896	ISEc52_IS3_IS3	1	1250	-
A294	896	IS10L_IS4_IS10	172569	173897	-
A294	897	ISCro1_IS66_unknown	2	2700	-
A294	897	ISEc12_IS21_unknown	9488	12068	-
A294	901	MITEEc1_IS630_unknown	112523	112641	+
A294	901	IS621_IS110_unknown	268415	269726	+
A294	903	ISCro1_IS66_unknown	10857	13555	-
A294	905	IS150_IS3_IS150	16035	17477	+
A294	908	IS186B_IS4_IS231	70986	72324	+
A294	910	IS621_IS110_unknown	11189	12515	+
A294	911	ISEc12_IS21_unknown	3133	5713	-
A294	919	IS150_IS3_IS150	122485	123927	-
A294	924	IS609_IS200/IS605_IS605	1	1727	+
A294	925	IS609_IS200/IS605_IS605	1	1727	+
A294	925	IS10L_IS4_IS10	108860	110188	+
A294	926	IS2_IS3_IS2	22155	23442	-
A294	929	ISEc26_ISAs1_unknown	5540	6742	+
A294	931	ISSen3_IS21_unknown	29783	31738	-
A294	932	IS10L_IS4_IS10	364296	365624	+
A294	934	MITEEc1_IS630_unknown	65925	66045	-
A294	934	IS621_IS110_unknown	78164	79491	+
A294	935	IS30_IS30_unknown	4873	6093	+
A294	935	ISCro1_IS66_unknown	19571	22269	-
A294	936	IS5075_IS110_IS1111	3345	4671	+
A294	937	IS10L_IS4_IS10	1	1329	-
A294	937	IS621_IS110_unknown	97230	98515	-
A294	938	ISEc22_IS66_unknown	15090	17543	+
A294	939	IS10L_IS4_IS10	15114	16442	-
A294	941	IS100kyp_IS21_unknown	31538	33491	-
A294	942	IS621_IS110_unknown	36769	38105	-
A294	943	ISEc52_IS3_IS3	39372	40621	+
A294	944	MITEEc1_IS630_unknown	136860	136982	+
A294	944	IS10L_IS4_IS10	271940	273268	-
A294	945	IS4321R_IS110_IS1111	2292	3618	+
A294	946	IS621_IS110_unknown	1	1354	+
A294	946	ISEc12_IS21_unknown	68788	71368	+
A295	768	ISSen1_IS3_IS3	11023	12334	+
A295	778	IS186B_IS4_IS231	3	1341	+
A295	779	IS186B_IS4_IS231	3	1341	+
A295	780	IS186B_IS4_IS231	3	1341	-
A295	789	IS186B_IS4_IS231	1646	2984	-
A295	794	ISEc22_IS66_unknown	381	2365	-
A295	803	IS609_IS200/IS605_IS605	22073	23815	-
A295	803	IS150_IS3_IS150	34836	36138	+
A295	816	IS150_IS3_IS150	33692	34994	+
A295	833	MITEEc1_IS630_unknown	11283	11405	-
A295	833	IS186B_IS4_IS231	22298	23636	+
A295	835	IS150_IS3_IS150	1	1303	-
A295	841	ISEc46_IS200/IS605_IS605	6095	7857	+
A295	854	ISKpn19_ISKra4_ISAzba1	2148	4675	-
A295	863	ISSen1_IS3_IS3	1	1312	-
A295	864	ISSen1_IS3_IS3	2	1313	+
A295	866	IS2_IS3_IS2	1	1238	-
A295	868	IS186B_IS4_IS231	108360	109698	-
A295	871	ISEc26_ISAs1_unknown	60089	61292	+
A295	882	ISVsa3_IS91_unknown	6238	7214	-
A295	884	MITEEc1_IS630_unknown	47132	47254	-
A295	885	MITEEc1_IS630_unknown	30108	30229	+
A296	694	IS621_IS110_unknown	1	1284	+
A296	695	IS2_IS3_IS2	14130	15468	+
A296	698	MITEEc1_IS630_unknown	52920	53038	-
A296	712	ISEc1_ISAs1_unknown	32521	33811	+
A296	714	ISSen1_IS3_IS3	1956	3266	+
A296	717	ISEc12_IS21_unknown	2	2582	-
A296	721	MITEEc1_IS630_unknown	21533	21653	-
A296	725	IS150_IS3_IS150	105500	106942	+
A296	741	ISSen4_IS3_IS407	105612	106832	-
A296	745	ISEc1_ISAs1_unknown	1	1291	-
A296	746	ISEc1_ISAs1_unknown	1	1291	+
A296	748	IS150_IS3_IS150	1	1443	+
A296	748	IS621_IS110_unknown	53746	54933	+
A296	749	IS150_IS3_IS150	1	1443	+
A296	762	MITEEc1_IS630_unknown	145412	145533	+
A296	762	IS621_IS110_unknown	205603	206813	+
A296	766	ISEc53_ISL3_unknown	4360	6244	+
A296	767	ISEc38_ISL3_unknown	16150	17871	+
A296	770	IS150_IS3_IS150	224478	225920	+
A296	776	ISEc12_IS21_unknown	1	2581	+
A296	776	MITEEc1_IS630_unknown	60029	60151	+
A296	776	IS621_IS110_unknown	305010	306232	+
A296	778	ISEc44_IS200/IS605_IS605	2997	4671	-
A296	780	ISEc1_ISAs1_unknown	2918	4208	+
A296	781	IS621_IS110_unknown	1	1186	-
A296	782	MITEEc1_IS630_unknown	260502	260624	-
A296	783	IS1203_IS3_IS51	10568	11851	+
A296	784	ISEc12_IS21_unknown	155505	158085	+
A296	784	IS621_IS110_unknown	343802	345020	+
A296	786	ISVsa3_IS91_unknown	10145	11121	-
A296	787	IS621_IS110_unknown	1	1211	-
A296	787	ISEc1_ISAs1_unknown	98839	100129	-
A297	557	ISEc31_IS3_IS3	1627	2884	+
A297	557	ISEc13_IS4_IS50	8929	10320	+
A297	562	IS150_IS3_IS150	2	1444	+
A297	563	IS150_IS3_IS150	1	1299	-
A297	564	IS150_IS3_IS150	1	1299	-
A297	565	IS4_IS4_IS4	2	1426	-
A297	568	IS4_IS4_IS4	1	1348	+
A297	571	IS903B_IS5_IS903	1	1054	+
A297	572	IS903B_IS5_IS903	1	1057	-
A297	574	IS200C_IS200/IS605_IS200	382	1077	-
A297	577	ISEc81_IS110_IS1111	54	1438	+
A297	578	ISEc81_IS110_IS1111	54	1438	+
A297	579	ISEc81_IS110_IS1111	86	1470	-
A297	583	IS26_IS6_unknown	11012	11788	-
A297	585	ISEc59_IS6_unknown	2533	3423	-
A297	585	ISVsa3_IS91_unknown	4959	5825	-
A297	590	IS150_IS3_IS150	67285	68727	-
A297	593	ISCfr1_IS1182_unknown	3679	5296	+
A297	593	IS15DII_IS6_unknown	7442	8198	+
A297	599	IS609_IS200/IS605_IS605	37862	39360	+
A297	605	IS609_IS200/IS605_IS605	42183	43931	-
A297	608	IS903B_IS5_IS903	84903	85956	-
A297	617	IS15DII_IS6_unknown	1	757	-
A297	618	IS15DII_IS6_unknown	1	757	-
A297	619	IS15DII_IS6_unknown	1	757	-
A297	620	IS1203_IS3_IS51	1030	2338	+
A297	627	IS609_IS200/IS605_IS605	6	1754	+
A297	629	ISEc8_IS66_unknown	2189	4252	+
A297	630	ISEc38_ISL3_unknown	2109	3830	+
A297	632	IS1203_IS3_IS51	17911	19110	-
A297	635	MITEEc1_IS630_unknown	34237	34358	+
A297	637	MITEEc1_IS630_unknown	228409	228531	-
A297	637	ISEc81_IS110_IS1111	343085	344469	+
A297	640	ISEc57_IS21_unknown	86	2045	-
A297	640	ISVsa3_IS91_unknown	6836	7812	-
